,,,,,,,,,,,,,CLIENT IDENTIFIER,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,,,,,,,,
85,387,1603,LC/MS Pos,1133,1511.9,138.09134,60-19-5,5610,C00483,TYRAMINE,Amino acid,Aromatic amino acid metabolism (PEP derived),tyramine,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.6924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
71,388,1299,LC/MS Pos,815,1516.3,182.08117,60-18-4,6057,C00082,TYR,Amino acid,Aromatic amino acid metabolism (PEP derived),tyrosine,0.1890,0.2037,0.2270,0.4182,0.4774,0.9816,0.2275,0.3499,0.2615,1.2746,1.0184,0.8739,0.0156,0.0090,0.2528,0.1460,0.0516,0.0298,0.1657,0.0957
810,389,42395,LC/MS Neg,100001617,2440,215.12888,1852-04-6,15816,,,Lipids,"Fatty acid, Dicarboxylate",undecanedioate,0.5074,0.4758,0.7373,0.4126,0.3377,0.3613,0.3700,0.4644,0.3258,0.4254,0.3839,0.3946,0.1165,0.0673,0.0313,0.0181,0.0578,0.0334,0.0176,0.0102
989,390,605,LC/MS Pos,825,1152.2,113.03456,66-22-8,1174,C00106,URACIL,Nucleotide,Pyrimidine metabolism,uracil,0.1932,0.1932,0.1932,0.4694,0.4591,3.1065,0.1932,0.1932,0.1932,0.1932,0.1932,0.1932,0.0000,0.0000,1.2456,0.7191,0.0000,0.0000,0.0000,0.0000
990,391,606,LC/MS Pos,535,1501.5,245.07682,58-96-8,6029,C00299,URIDINE,Nucleotide,Pyrimidine metabolism,uridine,0.2527,0.2291,0.4625,0.7564,0.8991,0.7048,0.1959,0.1567,0.1889,1.1067,0.9496,0.6104,0.1049,0.0606,0.0822,0.0474,0.0171,0.0099,0.2071,0.1196
1003,392,52444,LC/MS Neg,100008975,824,323.02859,,,,,Nucleotide,Pyrimidine metabolism,uridine 2'-monophosphate (2'-UMP)*,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
998,393,39764,LC/MS Polar,106,3800,323.02859,35170-0-7;35170-03-7,101543,C01368,,Nucleotide,Pyrimidine metabolism,uridine 3'-monophosphate (3'-UMP),0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.3998,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
992,394,2856,LC/MS Polar,869,4150,323.02859,3387-36-8,6030,C00105,UMP,Nucleotide,Pyrimidine metabolism,uridine 5'-monophosphate (UMP),0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.5481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
993,395,37137,LC/MS Neg,75,1090,305.01803,40632-52-8,439715,C02355,,Nucleotide,Pyrimidine metabolism,"uridine-2',3'-cyclic monophosphate",0.0640,0.0640,0.0640,0.0640,0.0640,0.0640,0.0640,0.0898,0.0640,0.2914,0.2203,0.1331,0.0000,0.0000,0.0000,0.0000,0.0122,0.0070,0.0647,0.0374
248,396,1649,LC/MS Pos,566,1042.1,118.08626,72-18-4,6287,C00183,VAL,Amino acid,Branched Chain Amino Acids (pyruvate derived),valine,0.0414,0.0876,0.1284,0.3533,0.3925,0.7580,0.1487,0.3035,0.2434,0.8777,0.7212,0.5518,0.0355,0.0205,0.1822,0.1052,0.0637,0.0368,0.1331,0.0768
1180,397,42079,LC/MS Pos,100003640,1100,246.14484,42854-54-6,5253209,,,Peptide,Dipeptide,valylglutamine,0.6106,0.6561,1.0893,1.0096,0.9904,1.6603,0.3031,0.5995,0.5582,2.9290,1.5433,1.6471,0.2157,0.1246,0.3114,0.1798,0.1311,0.0757,0.6302,0.3638
1020,398,40475,LC/MS Pos,100003641,1372,175.10772,686-43-1,136487,,,Peptide,Dipeptide,valylglycine,0.4557,0.4528,0.6159,0.6808,0.6674,1.2627,0.3226,0.3630,0.4912,1.6518,0.9001,1.0786,0.0762,0.0440,0.2775,0.1602,0.0719,0.0415,0.3207,0.1851
1138,399,39994,LC/MS Pos,100003210,2562,231.17032,22906-55-4,352039,,,Peptide,Dipeptide,valylleucine,0.5338,0.5425,0.8036,0.8344,0.8362,2.4772,0.3353,0.5056,0.4901,1.4546,1.0488,0.9512,0.1252,0.0723,0.7740,0.4469,0.0769,0.0444,0.2180,0.1258
1529,400,35639,LC/MS Neg,100001634,1100,167.03498,121-34-6,8468,C06672,,Secondary metabolism,Phenylpropanoids,vanillate,0.3808,0.3852,0.5617,0.2937,0.3052,0.2848,0.4155,0.5569,0.3401,0.2097,0.1458,0.1312,0.0843,0.0486,0.0084,0.0048,0.0899,0.0519,0.0341,0.0197
1510,401,37442,LC/MS Neg,100002051,2311.9,151.04006,121-33-5,1183,C00755,VANILLIN,Secondary metabolism,Phenylpropanoids,vanillin,0.2018,0.5033,0.3907,0.3775,0.2018,0.6375,0.4385,0.2545,0.5871,1.1230,0.9738,0.3435,0.1244,0.0718,0.1790,0.1033,0.1360,0.0785,0.3378,0.1950
451,402,37132,LC/MS Neg,100001864,935,827.2674,546-62-3,441434,C08252,CPD-8065,Carbohydrate,"Sucrose, glucose,fructose metabolism",verbascose,1.6420,1.6292,1.6794,1.3941,1.8338,1.4272,1.0051,6.0897,1.1300,0.9949,0.9014,0.8157,0.0213,0.0123,0.1999,0.1154,2.3680,1.3672,0.0732,0.0423
1427,403,37129,LC/MS Neg,100001921,2705,431.09837,3681-93-4,5280441,C01460,VITEXIN,Secondary metabolism,Flavonoids,vitexin,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
945,404,3147,LC/MS Pos,1004,1449.7,153.04071,69-89-6,1188,C00385,XANTHINE,Nucleotide,Purine metabolism,xanthine,0.1911,0.1610,0.2011,0.5302,0.6916,4.4572,0.1423,0.1565,0.1632,0.4885,0.2170,0.1470,0.0170,0.0098,1.8144,1.0475,0.0087,0.0050,0.1473,0.0850
946,405,15136,LC/MS Pos,100000299,1827,285.08296,146-80-5,64959,C01762,XANTHOSINE,Nucleotide,Purine metabolism,xanthosine,0.5365,0.5703,0.9692,0.1544,0.1544,0.5940,0.2706,0.1544,0.4682,0.4663,0.2175,0.1544,0.1965,0.1134,0.2072,0.1196,0.1295,0.0748,0.1346,0.0777
362,406,4966,GC/MS,543,1677.6,307.2,87-99-0,6912,C00379,XYLITOL,Carbohydrate,Amino sugar and nucleotide sugar,xylitol,0.5584,0.4576,0.7727,0.3051,0.4178,0.5359,1.0363,0.9366,0.7809,0.2911,0.3176,0.2390,0.1314,0.0759,0.0942,0.0544,0.1051,0.0607,0.0327,0.0189
363,407,35638,GC/MS,100001627,1722,292,73686-31-7,6602431,C05411,,Carbohydrate,Amino sugar and nucleotide sugar,xylonate,0.2633,0.4962,1.0178,0.4520,0.1892,0.3559,0.9822,1.4694,0.7887,0.2445,0.3720,0.3571,0.3155,0.1821,0.1086,0.0627,0.2864,0.1653,0.0569,0.0329
364,408,15835,GC/MS,826,1723.9,204,609-06-3,135191,C00181,XYLOSE,Carbohydrate,Amino sugar and nucleotide sugar,xylose,0.6015,0.4761,0.8016,0.8004,0.7584,0.8721,0.6288,0.7487,0.5351,1.3984,1.4898,0.9819,0.1340,0.0774,0.0469,0.0271,0.0874,0.0505,0.2211,0.1276
